"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03"
"Silver Bow","MT","Butte","30","093",1234,,,,,,,,,,,,,,,,,,,,,,,,,,,97.530637254902,92.8381962864722,93.5315779978138,97.7702671920913,97.360884907709,96.6898148148148,89.2857142857143,91.1722057207007,94.8453608247423,93.2519605363015,93.2835820895522,96.5447154471545,99.4623655913979,102.778962331201,119.428799990623,116.071428571429,112.733171127332,109.109042553192,105.508250597536,98.2384823848239,93.5742449040321,93.5742449040321,93.2835820895522,99.1440798858773,100,102.513227513228,109.945436507937,110.515873015873,110.074320725162,99.7485331098072,97.3389355742297,93.0795847750865,93.0795847750865,91.2735849056604,91.6799654965181,95.0781233896069,98.4966303784344,103.030303030303,109.649122807018,105.519480519481,103.826252723312,110.336538461538,108.299362964262,111.196105702364,109.419263456091,104.778843179709,105.766184573003,105.324980422866,108.781261841607,108.77581120944,110,107.100525221607,109.220636663008,105.519480519481,105.330065615708,104.166666666667,109.658880237301,110.729613733906,104.882525330319,101.851851851852,106.276747503566,108.81878589298,114.297047321344,114.417989417989,116.302723860325,113.992492409094,115.897435897436,114.583333333333,112.349287541103,112.739289740699,112.338858195212,112.571898110107,115.766738660907
"Steuben","IN","Angola","18","151",1235,105.803454715219,104.645514230029,105.685131195335,105.313242315183,105.388903636846,105.948174322733,106.326633892423,105.635200089425,105.871222578033,105.367412140575,102.260738561718,98.4375,98.1547619047619,98.4292328042328,100.462896597859,99.7228381374723,100.708502024292,102.742725950973,100.694444444444,100.708502024292,101.089957604663,98.9139537626799,95.4281533232628,95.5438066465257,95.6081081081081,100.502873563218,101.282138337373,102.770214405171,105.210819411297,101.146708683473,97.5907464212679,99.1253849219524,98.9504158404935,99.3788819875776,101.512683827496,100,99.6676737160121,99.5232778517949,100.792783694455,103.77358490566,104.397247980856,101.654612445415,104.619565217391,101.698970735733,100.27374719393,103.658536585366,99.0701368523949,98.4184914841849,95.1374207188161,98.9736070381232,99.9279538904899,102.145385714924,106.449016363912,108.798005855933,108.130530973451,113.862573927825,112.560777957861,111.927945472249,115.733320668693,109.172678505364,108.130530973451,106.791778373548,109.276729559748,108.333333333333,110.520956316411,112.637362637363,119.068255687974,117.61828188876,116.495080174927,120.289363920751,116.517857142857,116.961120248538,116.727215881068,116.517857142857,114.696474896068,116.313098207922,116.68956043956,114.769869215292,112.920353982301,115.106209150327,119.435462258622,121.37330754352,120.820668693009,118.984962406015,118.707482993197,122.031662269129,123.03094233474,130.773606370876,129.369204058185,132.119205298013,128.206997084548,123.672486548387,122.942351984826,122.979762661581,124.335609243697,121.352140077821,121.703853955375,123.364478660951,123.364478660951
"Macon","NC",,"37","113",1236,219.744728407557,216.304475853946,207.767728406646,207.339810754175,222.151495862508,218.255695366141,220,213.178294573643,213.857618735568,207.589285714286,214.772435897436,211.79420842411,208.194444444444,195.535714285714,208.055555555556,233.900180137845,223.372287145242,207.898658718331,206.422018348624,206.005658436214,211.105048255382,209.22238372093,202.252944188428,208.666666666667,202.725309303516,206.096426071069,203.518226038469,206.549100968188,192.12962962963,192.206477732794,192.257085020243,186.634199134199,188.186813186813,181.746031746032,192.604166666667,200.031857031857,203.703703703704,212.687813021703,224.831390498557,220.588235294118,227.192807192807,225,223.874098874099,218.853362734289,218.880177633268,208.55614973262,206.732360033089,213.235294117647,211.724436355074,215.014577259475,216.832469870664,213.339872486513,216.145833333333,212.973484848485,208.55614973262,204.472921135876,201.079622132254,205.745341614907,207.964601769911,197.401299350325,190.70979902213,189.318181818182,192.452801827802,197.695921542775,200.477956012914,213.608167626025,211.842352941176,207.692307692308,213.568376068376,214.079536604361,213.744663884216,208.333333333333,197.990543735225,208.104736842105,196.784584411849,202.777777777778,215.476095245714,214.778645833333,216.362980769231,222.244503862151,227.860717264387,232.625052988554,224.429302711677,222.77183600713,215.997942386831,219.507230880705,214.84375,221.717171717172,225.378787878788,231.43140456978,235.47466095646,226.648351648352,235.492577597841,241.090146750524,241.090146750524,241.090146750524,233.66811584728,232.142857142857,244.287144287144
"Dare","NC","Kill Devil Hills","37","055",1237,221.801566579634,221.801566579634,217.70718316771,216.574965612105,216.119377936899,211.810466760962,211.810466760962,210.451127819549,210.650298606503,211.864406779661,208.552728422747,208.229166666667,206.567796610169,202.72269902338,206.201550387597,205.880866871173,204.666587970953,203.834236390259,206.528980679547,205.124704840614,206.046141607001,201.519392243103,202.380952380952,199.825104103511,199.880047980808,202.604515885131,202.34375,213.793103448276,198.447893569845,198.351648351648,196.992110453649,197.688564476886,198.567335243553,199.129852744311,202.881637377099,198.822465506835,198.771929824561,198.939426765823,202.868852459016,205.111990950226,207.427536231884,211.544768776648,205.614867536576,204.713983050847,203.158680721182,202.724358974359,201.933034173283,199.866310160428,200.223313312281,197.25212592458,196.424581005587,194.56631548564,194.678087869577,194.37037037037,191.964285714286,192.1875,195.304093332002,192.352484844267,198.313492063492,197.233407547848,205.555555555556,205.657142857143,199.578947368421,200.627378110582,197.841726618705,198.802394031738,201.205033757648,200.161817349317,201.372218838451,198.884620613311,199.509585376728,202.027207462731,203.425321362987,204.615384615385,205.650929899857,208.208582834331,208.278526165956,208.613358196487,210.634918599769,209.773178775323,210.507505360972,212.990858408803,212.927526082897,214.214285714286,215.95342192691,215.719948426815,214.045698924731,213.627883310719,212.848297213622,212.608695652174,211.164755582378,212.282398452611,213.007478632479,213.235294117647,214.912280701754,212.618121178432,213.06828331547,216.21171770972,213.815789473684
"Fannin","TX",,"48","147",1238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8316590477265,95.7166328849579,99.8263888888889,105.283446225957,101.123595505618,105.440276712205,103.946637020567,110.336817653891,103.823560139807,102.896341463415,107.906976744186,112.244897959184,109.57324106113,106.59509202454,107.906976744186,109.419838950632
"Ford","KS","Dodge City","20","057",1239,76.777395658321,76.777395658321,72.4509803921569,77.8675278753069,73.1066433566434,77.8675278753069,83.9279168957532,79.7042896128262,82.6278369992243,82.9246411483253,71.0545998504114,69.7383597883598,69.4892800337586,69.4892800337586,76.4829558196905,74.0676627793975,80.8196085451725,80.0470535774421,77.796610479627,78.3550094438394,79.7306874557052,79.7306874557052,78.6713286713287,78.4475639966969,81.0262089331857,78.0725902717095,75.0753450585289,75.3071237361251,78.3995815899582,80.9859154929577,76.6434937611408,80.6499261447563,80.9859154929577,79.7306874557052,83.0183114324084,83.7004405286344,92.8912671511708,86.6430534110137,93.3427263120817,97.2587307547878,96.4546402502607,93.3345539798156,88.1913303437967,86.5176640230714,88.5350318471338,88.0854507061756,87.5679347826087,86.6411849527122,87.1323529411765,86.3574351978172,86.6252300276547,93.2586356320416,91.1166459111665,89.9594227532537,95.7017795637199,95.3565505804312,95.1477061512571,90.3846153846154,90.436872909699,87.7069390630504,94.9518066031117,93.636873097126,90.3762662807525,93.5987509758002,94.6528676153514,94.859908085336,93.9955406890813,96.7286345843256,99.5475113122172,99.5475113122172,100.904662491301,106.641123882503,105.188237153972,105.865522174535,106.637869633559,103.608720575409,100.793645164722,95.4738330975955,101.130952380952,105.580693815988,102.8085568186,104.212816010446,103.781512605042,103.781512605042,105.342741935484,107.954545454545,105.737408703591,111.264822134387,106.132075471698,104.996796925048,104.556074766355,107.676585458483,105.823445171849,105.56660772178,105.871522094926,108.850215677525,103.681202840657,107.388442503268,109.954223854598
"Washington","TX","Brenham","48","477",1240,95.1585976627713,97.8937709963,98.4496124031008,100.444399833522,103.454442565937,103.60175257669,105.192638212547,103.463604785445,102.527938371312,97.8166815531643,97.5243810952738,99.2254254299239,99.8955066222955,96.2068965517241,99.9344863341724,105.694441658878,102.563235760581,104.4957472661,105.523055206623,105.693519079346,106.157176718932,105.263336285905,106.811769447803,107.77027027027,103.431389770991,102.570892581851,99.9346405228758,99.1228070175439,99.6000242060814,99.1228070175439,103.733170134639,103.687635574837,100,99.0016638935108,99.887471867967,100.447677672076,100.223838836038,103.102779573368,101.042178225786,103.563516295082,106.683804627249,110.727969348659,110,106.683804627249,107.883022774327,113.344739093242,113.392440503966,113.181818181818,112.39372313666,112.301754855836,112.278069517379,111.10583010372,111.564670794322,111.00339311682,109.643835616438,111.372756430584,108.823529411765,110.103360849375,112.817939161219,111.873479318735,114.376590330789,114.088641033167,117.2768965366,118.041847611528,119.737349853063,119.866336254305,118.594479987595,118.225300259521,120.654761904762,122.136351265677,122.136351265677,121.489475108503,121.28032008002,119.069190346438,118.928571428571,120.716510903427,123.647648372132,121.97844495766,121.31569959001,124.262237943301,126.852230863692,128.980828213433,129.185097999368,130.46228401831,135.609756097561,143.115396203676,145.576106755365,139.62703962704,139.656783808531,138.684756869942,138.705416116248,134.464751958225,133.887845452106,132.860116684639,134.645261522527,140.843426295111,145.888493355461,145.077720207254,146.699266503667
"Lyon","KS","Emporia","20","111",1241,63.4777376654633,64.1741071428571,65.8724597056762,67.5090252707581,67.0698924731183,67.8119349005425,67.0698924731183,68.0925528105979,67.2669491525424,66.8313185455513,64.7802258720619,62.4236111111111,58.7544980461612,62.4305555555556,63.7023647993797,66.4851475876536,65.6779661016949,67.1627460393663,68.1105939716312,69.3452380952381,69.4276099732089,66.328125,63.5416666666667,59.2054284288566,57.8446502057613,55.8862433862434,62.7872543407747,60.8836170392954,60.859375,62.7520161290323,57.2148802570093,58.2492447386619,60.8663729809104,60.6814934881979,60.8663729809104,59.9539262820513,62.9900987716702,61.4922572135739,61.3948039911207,61.7187342308702,60.2605863192182,59.470573876758,60.4166666666667,59.2532467532468,60.0777271508979,63.2346450023561,62.9941126997477,62.4664879356568,63.8888888888889,61.7021276595745,66.5616752765456,67.1766605342839,70.4419866161957,67.816091954023,67.816091954023,63.3383010432191,63.3875163138051,61.1497462714277,63.6130567905377,64.8777173913043,66.1512027491409,66.8469711512825,68.3883011823273,64.8701298701299,61.513025465352,61.575620832791,58.5568237990383,61.6920152091255,66.6824974670719,62.1332520990686,60.9233305853256,52.3194513012201,56.3359460946095,61.6920152091255,69.4020078568311,73.706591070163,73.6937073754933,73.4243697478992,73.0019493177388,71.5149379129642,75.1201923076923,71.3392857142857,70.0933732978973,70.2167766258247,80.1724137931035,87.719298245614,89.6581196581197,80.6864620467785,85.1392094258099,85.1383659075967,79.4679916985951,80.7342517719876,84.3126780626781,81.2471774028,84.1346153846154,89.2904263859172,85.933749399904,85.933749399904,87.5576036866359
"Preston","WV","Morgantown","54","077",1242,94.1530524505589,93.3159722222222,93.3159722222222,94.1530524505589,98.5974307412586,96.0798816568047,95.7460784601445,96.2743783966586,97.4320241691843,97.8995406189555,97.1739573928745,94.6123043319985,94.8370163635301,92,93.8566552901024,94.7547281153664,95.1673876862396,96.8249131910386,97.3282442748092,97.2639597997423,97.2214592839593,92.0833333333333,85.4472630173565,84.9146110056926,85.3668619791667,86.436881863184,87.5809070306982,86.7990074441687,85.841585154772,88.8736802413273,88.3981481481482,88.0040986058757,87.5584112149533,87.7606870889581,84.9354949195114,85.1611037519357,85.1611037519357,92.8571428571429,91.4742569645924,93.8589991408935,96.0034013605442,95.4545454545455,97.2278124020751,94.327757974591,92.52829218107,91.9312169312169,89.7428095996619,91.3998170173833,92.1505731922399,92.6248288600902,92.0279180695847,89.826869197527,91.8339002267574,89.8931000971817,93.5656836461126,91.9838523644752,91.6094350421061,89.2857142857143,90.0452488687783,89.6654815772463,89.1003460207613,92.3226433430515,91.5922968529826,90.8496732026144,91.3599982600374,92.8931610463284,93.9685314685315,93.3628318584071,92.6670281484276,96.1934156378601,91.73837535014,89.6499254076315,86.8008686414198,88.3139207010238,91.614017636305,94.0553954413787,96.3768115942029,96.3154492566257,97.1399730820996,97.1399730820996,97.4592489001874,97.0993983057557,98.3899472801342,97.0993983057557,97.4289580514208,97.4289580514208,97.0486111111111,95.7168929240572,91.2286997544534,91.372681944353,91.2719891745602,91.6392916658686,91.1927051671732,91.2081081081081,93.6022727272727,93.2261153198653,92.9976851851852,90.5612244897959,91.1854103343465
"Gibson","IN",,"18","051",1243,66.3451232583065,65.761847343439,60.7192912572659,63.0260521042084,59.9095704596835,66.3451232583065,66.3451232583065,63.6856115450615,65.5722326454034,68.5799222501715,65.6798245614035,64.7013487475915,66.1454678362573,68.1381118881119,68.6757742738747,72.2457276934575,69.4819020581973,71.9951923076923,69.9760132780096,70.8129567172569,64.4354838709677,66.3527397260274,62.5820790910432,63.027027027027,62.3505976095618,64.8220723181123,66.8863192727945,61.7671691792295,64.360599078341,67.3891129032258,69.7455707872375,68.8392857142857,67.1131245082612,67.5633445945946,62.5,62.3505976095618,60.2586206896552,59.6052631578947,61.0294117647059,60.4813725490196,60.2094240837696,61.8573797678275,64.3157634248948,64.3157634248948,64.3333333333333,66.1084593401478,64.326464304074,69.3518518518518,69.1470942487203,70.6101715327839,69.2934075790418,70.8949329068497,69.1344806021005,70.0589961409003,73.1174089068826,73.0769230769231,72.0552884615385,67.8240740740741,65.0268336314848,65.7788539144471,65.9722222222222,69.1672714078374,70.0226244343891,69.2195477753465,68.9718419995409,65.3309302386162,63.7232245018503,67.7890084685956,65.391097599287,66.875,63.5508405307347,62.9984051036683,62.4,65.2439008619798,65.5913978494624,65.4320987654321,67.2997237569061,71.7117022762184,74.6794871794872,73.1895223420647,69.4444444444444,69.3863319386332,72.4465648854962,72.4330357142857,69.6428571428571,69.1139417693169,69.2464613567632,68.5190220438185,73.4035759897829,72.6851851851852,75.6036999100038,75.6914461296302,75.3920386007238,81.6319727891157,77.4420946626385,75.7012592270951,67.6734693877551,75.5370755370755,78.9734153391141
"Orange","VA",,"51","137",1244,119.433962264151,119.769874476987,120.288692862871,120.283018867925,121.09375,120.441767068273,119.603199254543,118.988095238095,116.742427269821,114.129400570885,111.455606256438,108.350991399904,107.11881886772,104.963942307692,108.070306723325,109.655776190179,109.707446808511,110.389164222988,110.566410038434,111.048898842852,109.643202558995,108.832261256804,107.070024633735,104.773912300614,101.848341232227,103.94385026738,106.1875,108.467741935484,107.85996835443,108.608441287087,108.366720643544,108.608441287087,109.478295499801,111.961746059533,113.930991559496,112.676056338028,112.16957605985,111.895759210441,115.026749131173,114.14762741652,117.377369007804,119.418223848969,117.096077919285,119.764624437522,122.841637888505,124.560117302053,117.857142857143,117.723384495063,118.207132310458,118.978174603175,118.132038288288,122.816727186246,125.355326596658,125.398694412263,125.669889067473,125.341443100905,123.958333333333,121.855474831344,120.714047738036,118.962585034014,119.771241830065,120.592434437543,126.065843581906,126.63612565445,125.685557586837,124.479166666667,121.588188949258,123.075897435897,123.636001895412,121.826171875,122.019470112569,124.164484634433,129.340277777778,132.38854679803,136.363636363636,136.209029066172,136.324847516555,134.142197441335,132.112236944661,132.237369687249,132.178877519787,130.11492591641,132.939816633923,132.49311924529,130.208333333333,132.400910777534,136.220871327254,138.011965025311,138.162808065721,138.162808065721,139.762403913347,140.769841100792,138.056532148777,136.675603217158,133.162864162864,135.71099861942,134.072448117194,137.162316849817,144.115600157821
"Jasper","IN","Chicago","18","073",1245,91.7798883172844,92.2899353647276,93.2403009884532,95.1869806094183,93.3450087565674,92.8823529411765,94.7614590547091,92.0582706766917,91.2433743662612,91.2007332722273,91.2860154602951,90.2397743300423,89.7461489325111,88.2283696291936,89.7186461822361,88.9677419354839,90.0340393063241,90.2397743300423,89.1203703703704,88.3333333333333,88.2963988919668,88.9370932754881,89.0034364261168,88.0447585394582,88.1224066390042,88.0447585394582,88.9228764123585,89.069285780626,88.6424731182796,87.345041322314,87.8119372584329,87.7723120168658,89.3643801132788,86.9180628650775,88.634761619959,88.6035683603338,88.2872928176796,90.914412832221,92.5932025660005,91.9392641261498,93.9027960939463,91.4830508474576,91.8808083353652,91.5714260018706,93.3927728603637,93.0117740876255,90.9027291812456,90.5740181268882,90.0891259630716,89.3419170243205,90.778043356503,91.2005643678652,94.1468253968254,94.032998036482,94.032998036482,92.7456769295656,90.648988136776,92.2318422318422,91.9372294372294,90.4472392069668,89.7379352787322,90.0062073246431,89.6110056925996,88.9056420233463,90.6421512316978,88.8827126181212,91.1134079749188,91.8391315903313,92.1329406815313,89.8883374689826,86.7243867243867,86.9602707336857,87.2482014388489,87.3558403277378,88.8011283497884,86.1043689320388,88.8138414072458,93.887838689351,99.2744245955316,99.7954770100641,95.5637680076259,95.1414976208365,92.9230387359679,93.1269954256908,90.660641507012,93.7053571428571,96.7112361282367,99.5471014492754,99.7423007246377,100.016786635153,99.6815286624204,99.2986557568673,98.0891719745223,97.5178553802332,96.9179208065459,97.3701298701299,97.6740355233002,96.804435483871,105.64279073344
"Randolph","IL",,"17","157",1246,58.8737201365188,62.0725388601036,69.1517857142857,68.4674582233949,69.0252976190476,69.8888888888889,69.5992560648032,70.8762886597938,71.5476190476191,70.3314119817853,67.7791512154924,68.6343551901128,65.1969981238274,65.4599753005386,67.3892903824182,67.413834367854,67.7791512154924,67.874714774672,66.799714774672,66.1432653061224,63.0504807692308,64.4538288288288,62.8366247755835,60.7353906762968,59.4979067581807,59.8037063461574,62.3128119800333,61.0974788298691,59.4594594594595,59.3758630212648,59.6879315106324,59.3758630212648,56.9597729835653,55.5555555555556,55.4444444444444,55.4289570900824,54.9122807017544,55.751606662732,56.25,55.3708439897698,55.9427504667082,56.0162470282259,59.0909090909091,61.4583333333333,64.350689462777,64.3382352941177,64.350689462777,64.7243186441793,63.944530046225,63.8001077436226,61.2833453496756,63.4945093871768,65.9333333333333,71.5760073260073,71.3491476651854,66.7491713918388,73.9260739260739,66.8724279835391,63.9067164364354,60.6860158311346,59.6707818930041,59.6202778742461,60.6860158311346,59.6707818930041,59.3849416755037,58.7440918298447,56.266846361186,59.9333333333333,59.3889072653805,61.875,62.6136988561373,59.9583333333333,61.7732558139535,59.593023255814,60.6831395348837,58.5828186818489,59.593023255814,64.1016969090963,67.3761609907121,72,67.6603432700994,68.5405634578776,66.6920137403128,63.0252100840336,61.3103131845361,61.046511627907,59.4246031746032,61.3048368953881,61.3048368953881,58.8373015873016,58.25,59.4246031746032,61.1003861003861,61.1305501930502,58.0357142857143,53.2544378698225,50.9234828496042,51.9923536697001,53.0612244897959
"Kendall","TX","San Antonio","48","259",1247,149.347116430903,148.631645667772,146.170277693012,143.67816091954,143.762183235867,144.874976140485,143.688110930684,142.86453590042,139.48367029549,139.457047229453,138.593622240392,137.674117265954,139.224284199364,139.203192387949,138.60433863124,138.997731491029,139.248000441568,139.248000441568,139.267375986505,135.702733126707,139.901823281907,139.446033525311,140.173749706504,140.173749706504,142.595307917889,144.635201978566,141.732709831482,140.030557677617,142.345220969984,138.861111111111,132.719131667697,137.475379611137,131.767275183535,138.113974723559,141.333850329585,138.162130101567,138.677811550152,138.677811550152,142.320085929108,143.5719435845,143.204572674874,143.262459333534,146.770237121832,148.001551091439,151.766900416288,148.170408393107,149.667173212801,149.135987978963,146.921231507397,144.166666666667,148.762305671535,152.081563296517,153.786057692308,152.929813264649,139.8557597062,132.788195796102,135.119562085854,148.578925813021,147.857122780369,148.207865940753,145.321316219036,146.518712270289,139.841688654354,140.255905511811,139.0271058388,144.454506252695,147.00001257306,147.761775009731,150.814176245211,149.858956276446,151.049694444854,149.166624036051,144.454506252695,155.967604433078,153.712042665821,144.19582160734,155.725031038264,153.535980148883,152.558749667626,150.94132750937,150.967741935484,147.073290703394,155.367231638418,157.07358212102,157.622391427814,156.756756756757,153.104883417016,157.180889861415,159.523251045416,150.296817660966,153.80623660507,155.330578512397,153.262733615548,151.238805970149,150.06805486616,151.717252396166,149.643191526134,149.220055710306,150.664385671761
"Iberville","LA","Baton Rouge","22","047",1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.112359550562,113.896407912818,128.444492440605,122.245111731844,120.030283295344,119.411123227917,118.700265251989,113.242320819113,112.48,109.281601651262,108.333333333333,112.465490196078,112.48,113.722408431392,113.56060857538,116.050354051928,115.203753351206,114.863227843559
"Lafayette","MO","Kansas City","29","107",1249,83.5336538461538,84.8907766990291,83.9969959737921,82.6992804740406,81.1363636363636,79.9831095073412,79.6809716200237,79.9127906976744,78.7894201424212,78.3528816986855,76.8461538461538,74.6794871794872,74.6794871794872,72.4473621602332,72.5034199726402,71.9213900134953,74.0947897049592,72.3913043478261,74.6661324786325,74.037037037037,70.9624896047621,71.0158883004333,72.0716783216783,72.4206349206349,74.0296118447379,76.844262295082,74.037037037037,74.037037037037,72.3118279569892,69.8972989195678,69.0833333333333,70.5193548387097,69.3576388888889,69.2621527777778,66.6360294117647,64.2703862660944,64.9174052197063,66.3333333333333,65.9488787533257,64.2419752398293,65.9989727786338,68.1692688499619,68.0601221230625,70.4383351390394,69.347558473533,69.2571125700998,68.8131313131313,66.5,67.442645074224,67.4039572676509,68.2044273254497,67.442645074224,67.4851642936526,71.0468272819817,69.0593434343434,69.1574724172518,70.5521472392638,69.9879951980792,70.9634492547906,69.1574724172518,66.5972222222222,65.4285714285714,64.3814432989691,67.957402403127,68.5103708359522,69.9838187702265,70.160481444333,70.0721501072798,71.2209302325581,72.8687437142918,73.6656374062638,72.47983014862,71.1554888129615,75.3660637381568,72.7262539904666,70.64850454316,73.711349804222,72.5603711905515,69.8808234019502,71.0809759950492,69.2274305555556,67.3076923076923,68.4864152980338,71.0054788961039,72.2251725969198,70.4689278183157,70.1385227020426,71.0379464285714,70.1202172094135,70.6473214285714,71.235865875982,70.1081875250434,66.7420814479638,64.5689655172414,62.3867753623188,64.1543224243088,64.8522586923163,66.8560606060606,74.9312748197312
"Lincoln","TN",,"47","103",1250,82.3489010989011,83.7610825944937,83.1766917293233,82.3235188724319,82.8347363496693,82.9166666666667,83.0350071994241,82.8267477203647,82.2981366459627,81.5018315018315,81.9502074688797,81.8852459016394,81.6742081447964,81.0185185185185,80.2785923753666,79.8857142857143,79.1894353369763,80.0480769230769,82.0945925832053,79.4117647058823,81.4363354037267,78.4316183244698,77.1818181818182,75.323275862069,75.628830076369,76.8639053254438,76.4937074777632,75.7177033492823,75.1303879310345,74.8417543541364,74.5967741935484,77.1492619821627,77.1364317841079,76.3299922898998,77.1098825587206,75.983103129648,74.95,74.150536380597,76.5017667844523,76.0457180047646,77.7777777777778,78.4696349878518,79.4605809128631,79.4605809128631,78.9085545722714,82.9965913821815,81.0876623376623,81.2141491395793,78.8487807448482,81.6799015079259,83.3333333333333,82.2022709690619,82.1616815863129,82.1456538762725,82.2268326417704,85.1105506155951,84.3048233800593,84.3830005120328,83.9823008849557,85.6777493606138,83.3611296419836,81.4773153355831,85.0515463917526,85.3571428571429,84.5910310091147,85.1955782312925,82.1853892641308,84.3115640098599,84.8370874488075,83.340727595386,85.6551204819277,84.6520243450648,81.2908528570872,82.1135175504107,80.6368772470467,83.1473214285714,84.5474033468032,83.1887755102041,83.422553129779,84.8337950138504,84.1007194244604,82.6434878587197,85.3251595192165,83.9758255507395,84.1007194244604,86.4298724954463,88.1246792241725,88.1488736532811,89.0949971894323,93.7266105832931,91.8032786885246,94.1532038756063,94.1532038756063,92.8515928515929,92.2922521075873,93.3137601922408,92.4127927204603,90.328683259735,90.8342189160468
"Marion","IA",,"19","125",1251,106.042654028436,112.026696793959,111.064111866866,109.2982221031,107.456140350877,104.933437744714,104.442508710801,106.741573033708,106.431005110733,114.41179206583,102.670558608059,89.1918691125434,90.7630315500686,89.8419177818427,85.1554663991976,86.2349720910262,88.5540576262226,97.9166666666667,98.9032121724429,100.673137018796,107.170664983165,109.203296703297,97.6787103482929,94.3009795191451,92.087616732902,90.7297830374753,91.6617386162034,92.0479302832244,96.9438608776844,94.9096962045936,98.1510601753139,97.1197119711971,95.2731203205737,93.5875216637782,94.6416156840934,89.2261904761905,92,93.3676754668384,93.8126318269385,101.938775510204,101.203224557327,98.7261146496815,100.755284222395,99.0793034296967,100,95.7859423453566,90,91.1371237458194,91.5755063173541,97.780505255958,100.789473684211,108.374185448676,112.5,113.158642344498,116.279059100647,121.491161616162,116.457273356602,113.108182790374,109.773371104816,103.867129400099,100.925536390408,106.829717143102,101.388200297471,104.926970788315,116.041917067308,106.085526315789,114.00651465798,113.384376210109,112.396849735155,109.265734265734,111.629353233831,102.89990645463,105.13468013468,107.412898443291,114.876788109835,120.786516853933,116.964285714286,116.812865497076,120.254010695187,122.918318794607,117.332382310984,112.984734114466,113.139622594846,124.900872323553,118.848102262586,113.218689269207,113.739837398374,119.116832779623,123.668639053254,131.944444444444,132.103524229075,121.574561012568,125.590435731625,126.840616852095,125.170972644377,126.048165626833,128.907435508346,136.368586640852,134.316770186335
"Whitley","IN","Fort Wayne","18","183",1252,71.0059171597633,73.8060068931561,73.8060068931561,74.2170181130035,74.3822545631756,75.2635542168675,77.8586278586279,73.7338742959006,72.0614286020236,70.7190160832545,70.3021809029099,67.6354029062087,67.2131147540984,66.3606911447084,67.6354029062087,70.4128440366973,71.2235133287765,70.3108087268241,66.0925426325606,68.8275862068966,68.73619083069,68.8260979702986,70.1680672268908,69.4058641975309,71.0961681091372,67.7181773610345,69.3670684185116,68.7887931034483,68.8260979702986,69.7072072072072,69.3672839506173,68.0272108843537,68.6036481900452,67.0821114369501,72.0204480414643,71.4899713467049,64.2303172462872,64.8496240601504,71.1680942184154,79.082526621552,81.774731657045,81.1688311688312,82.4061259217243,82.5757575757576,80.4834377797672,82.7392657431899,80.579429959302,80.4834377797672,81.8867802736897,77.1594150653584,73.5733695652174,73.7179487179487,82.896873322598,85.6596917214691,84.4437834622249,84.4437834622249,84.1346153846154,77.5574712643678,75,75.2891459074733,80.6355042016807,74.3303571428571,74.3303571428571,78.9821465818428,76.841154015067,75.9097384097384,75.3069196428571,76.1854017975152,78.0243905028882,76.8924102701462,77.6923076923077,76.3157894736842,79.95,81.4959234314073,83.2706766917293,91.2634829036781,92.0941340245776,91.5033744641409,92.2619047619048,85.7009259672951,80.9386812740307,78.6276715410574,78.8763357705287,79.6256681243926,78.5875984251969,82.2037037037037,86.4423076923077,94.9516844675613,100.167087542088,90.0841346153846,103.120794680038,100.25,96.8124843710928,87.7652606759235,87.7652606759235,90.9368444971794,91.0044150110375,90.5089025851738,85.7536764705882
